NAME,STAR,PER,MASS,SEP,R,PLANETDISCMETH,MSTAR,RSTAR,TEFF,DATE,DENSITY,LUMINOSITY,MISSION
KOI 1815.01,KOI 1815,3.12686223,0.1038634994515711,N/A,0.4871094108448522,N/A,0.97,1.749,4854,N/A,0.8986397424807577,1.5214851764959736,KOI
KOI 198.01,KOI 198,87.24233248,1,N/A,1.4898767694338886,N/A,1.054,0.955,5671,N/A,0.3023786926391854,0.8451510801334724,KOI
KOI 1816.01,KOI 1816,10.240605654,1,N/A,380.78930658107123,N/A,0.628,0.64,5227,N/A,1.811123221414071e-08,0.27394221746228253,KOI
KOI 1818.01,KOI 1818,16.87727414,0.031781639435290325,N/A,0.28459322721521585,N/A,0.979,1.113,5780,N/A,1.3788113365653107,1.2387700617038042,KOI
KOI 1819.01,KOI 1819,12.05707239,0.012074933219429838,N/A,0.14185054271855588,N/A,0.743,0.696,5408,N/A,4.230522050438779,0.3712395430959972,KOI
KOI 1881.01,KOI 1881,28.26731672,0.02303518150964036,N/A,0.24087828008811374,N/A,0.744,0.792,5239,N/A,1.64816597654033,0.4233825706643403,KOI
KOI 1882.01,KOI 1882,3.770590584,0.012093320795718886,N/A,0.13203698315941048,N/A,0.922,0.829,6057,N/A,5.253648658519,0.8287592224722263,KOI
KOI 1883.01,KOI 1883,2.707306716,0.0029270849539034466,N/A,0.08742989425420424,N/A,1.008,1.13,6287,N/A,4.3798344844787325,1.7873917411820845,KOI
KOI 1884.01,KOI 1884,23.11844759,0.05931688937709524,N/A,0.371130979691316,N/A,0.739,0.796,5275,N/A,1.1603766333476404,0.43954668588638823,KOI
KOI 1884.02,KOI 1884,4.77502001,0.013839185548687667,N/A,0.16415408717115898,N/A,0.739,0.796,5275,N/A,3.1286548983044176,0.43954668588638823,KOI
KOI 1950.01,KOI 1950,66.4162133,0.04694597399035619,N/A,0.3363374503452551,N/A,0.84,0.755,5387,N/A,1.233885616448239,0.430101368083991,KOI
KOI 212.01,KOI 212,5.695902365,0.20783755313017654,N/A,0.613793543335638,N/A,1.013,0.94,6106,N/A,0.898792220121915,1.100454081666969,KOI
KOI 2031.01,KOI 2031,9.30412078,0.012408450306845818,N/A,0.1463112516090765,N/A,0.645,0.658,4458,N/A,3.9617457442838817,0.1532149212641538,KOI
KOI 1822.01,KOI 1822,150.8779906,0.03114987578396552,N/A,0.2819168018809035,N/A,0.936,1.23,6192,N/A,1.390258854457248,1.992613333758283,KOI
KOI 1885.01,KOI 1885,5.65377733,0.014147423879040725,N/A,0.16772265428357547,N/A,1.021,0.934,5988,N/A,2.9985025086116535,1.0048701317773125,KOI
KOI 1886.01,KOI 1886,5.991857017,0.011557051442161374,N/A,0.13471340849372287,N/A,1.061,1.107,6167,N/A,4.727339609987236,1.58810807500407,KOI
KOI 1888.01,KOI 1888,120.0181272,0.07527294036673951,N/A,0.41663021037462633,N/A,1.338,1.484,6749,N/A,1.040851656769652,4.093686049820564,KOI
KOI 1889.01,KOI 1889,14.30511983,0.03012692522223144,N/A,0.2774560929903828,N/A,0.934,0.852,5735,N/A,1.4105037361442196,0.7035612259992434,KOI
KOI 1889.02,KOI 1889,9.18186435,0.01181375325229529,N/A,0.13828197560613936,N/A,0.934,0.852,5735,N/A,4.467796665507357,0.7035612259992434,KOI
KOI 2248.04,KOI 2248,2.64622695,0.003496951465995254,N/A,0.09189060314472487,N/A,0.821,0.746,5290,N/A,4.506906300780695,0.3904715187311686,KOI
KOI 2250.01,KOI 2250,2.935359333,0.02189400539675481,N/A,0.23374114586328074,N/A,0.79,0.823,4922,N/A,1.714438636082219,0.35616818767341124,KOI
KOI 2252.01,KOI 2252,13.5396293,0.01181375325229529,N/A,0.13828197560613936,N/A,1.176,1.337,6398,N/A,4.467796665507357,2.6836679280580857,KOI
KOI 2253.01,KOI 2253,22.70816791,0.013688101523974858,N/A,0.16236980361495074,N/A,1.063,0.992,6170,N/A,3.197640619896979,1.2777709756324513,KOI
KOI 2255.01,KOI 2255,7.97034958,0.014872774729437648,N/A,0.17575193028651262,N/A,0.902,0.822,5782,N/A,2.7396426583861517,0.6766202681856066,KOI
KOI 2337.01,KOI 2337,8.49642241,0.016099658218354126,N/A,0.18824191517997035,N/A,0.707,0.709,5093,N/A,2.4136255192297664,0.3030234187170986,KOI
KOI 2338.01,KOI 2338,66.1849031,0.015210411519948104,N/A,0.17932049739892908,N/A,0.946,0.866,5893,N/A,2.637870009304218,0.8103461385194831,KOI
KOI 2339.01,KOI 2339,2.03231845,0.0051533972050433405,N/A,0.10259630448197436,N/A,0.646,0.638,4555,N/A,4.772002856435715,0.15699430595392277,KOI
KOI 2339.02,KOI 2339,65.18703725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,KOI
KOI 239.02,KOI 239,3.62269606,0.011305974731867624,N/A,0.12936055782509812,N/A,1.056,0.989,6217,N/A,5.22281451286355,1.3091972102432772,KOI
KOI 2101.01,KOI 2101,2.892217506,0.0054712583658563475,N/A,0.1043805880381826,N/A,0.602,0.594,4156,N/A,4.810943282062911,0.09431137226399437,KOI
KOI 2102.01,KOI 2102,187.747029,0.030328552091739347,N/A,0.27834823476848697,N/A,0.734,0.753,5303,N/A,1.4063340553659402,0.40175887513561603,KOI
KOI 2103.01,KOI 2103,2.543072855,0.0048478132389415856,N/A,0.1008120209257661,N/A,0.852,0.88,5753,N/A,4.731634049282221,0.7600319666771096,KOI
KOI 2104.01,KOI 2104,2.168452593,0.03012692522223144,N/A,0.2774560929903828,N/A,1.077,1.109,6153,N/A,1.4105037361442196,1.5794277755956991,KOI
KOI 2174.01,KOI 2174,6.69332631,0.012476168981244503,N/A,0.1472033933871806,N/A,0.619,0.608,4141,N/A,3.911380030486113,0.09739061293143396,KOI
KOI 2174.02,KOI 2174,33.1364259,0.014147423879040725,N/A,0.16772265428357547,N/A,0.619,0.608,4141,N/A,2.9985025086116535,0.09739061293143396,KOI
KOI 2174.03,KOI 2174,7.72515184,0.006683170224232892,N/A,0.11062558048491149,N/A,0.619,0.608,4141,N/A,4.936487776215615,0.09739061293143396,KOI
KOI 2256.01,KOI 2256,10.71252541,0.014544730336171464,N/A,0.1721833631740961,N/A,0.53,0.519,4083,N/A,2.849274852922639,0.06707199958193684,KOI
KOI 2257.01,KOI 2257,32.5637069,0.017159639268264762,N/A,0.19805547473911575,N/A,0.917,0.834,5575,N/A,2.208766612400606,0.6020057046617089,KOI
KOI 2259.01,KOI 2259,12.19138811,0.024565958336960184,N/A,0.24979969786915496,N/A,0.856,0.967,5516,N/A,1.5760145236165595,0.7756021364755525,KOI
KOI 2260.01,KOI 2260,6.11786898,0.0019944594551458803,N/A,0.07850847647316299,N/A,1.111,1.112,6444,N/A,4.121713436838128,1.9103842106582014,KOI
KOI 2261.01,KOI 2261,3.97599768,0.0063208680259758026,N/A,0.10884129692870324,N/A,0.799,0.832,5211,N/A,4.902276797019077,0.4573197567153817,KOI
KOI 2340.01,KOI 2340,7.6847716,0.013465098415445489,N/A,0.15969337828063837,N/A,1.013,1.064,5725,N/A,3.3063668459781543,1.089617923536873,KOI
KOI 2342.01,KOI 2342,15.0447198,0.004136256415679355,N/A,0.0963513120352455,N/A,0.908,1.055,5934,N/A,4.624201878247299,1.236471486239779,KOI
KOI 2343.01,KOI 2343,29.0728152,0.022598795493698542,N/A,0.23820185475380135,N/A,0.928,1.042,5799,N/A,1.6720609580468802,1.1001119733361648,KOI
KOI 2344.01,KOI 2344,1.118549717,0.003744218221213967,N/A,0.09367488670093312,N/A,0.72,0.672,4493,N/A,4.555057395888443,0.16488199706505607,KOI
KOI 2105.01,KOI 2105,6.42200058,0.0074472135885528135,N/A,0.11419414759732799,N/A,1.058,0.989,6201,N/A,5.001088030963428,1.2957718089394876,KOI
KOI 2106.01,KOI 2106,9.75369069,0.016763673268475034,N/A,0.19448690762669923,N/A,0.996,0.899,5806,N/A,2.2787690132108733,0.8228421456507979,KOI
KOI 2107.01,KOI 2107,81.3151059,0.017159639268264762,N/A,0.19805547473911575,N/A,0.879,0.802,5565,N/A,2.208766612400606,0.5527114095855447,KOI
KOI 2108.01,KOI 2108,51.3285623,0.030531652946009867,N/A,0.2792403765465911,N/A,1.027,1.119,6119,N/A,1.4022256363888117,1.572790960352476,KOI
KOI 2109.01,KOI 2109,19.79191978,0.015470226374563717,N/A,0.1819969227332415,N/A,1.085,1.031,6277,N/A,2.5662961055815456,1.4784779903655054,KOI
KOI 2177.01,KOI 2177,62.8916228,0.01564668691793328,N/A,0.18378120628944974,N/A,0.798,0.719,5314,N/A,2.5207009784987995,0.36934565948405557,KOI
KOI 234.01,KOI 234,9.61375356,0.038110905018116634,N/A,0.3086810552240272,N/A,1.037,1.11,5997,N/A,1.2957510341490024,1.4278124727924617,KOI
KOI 2261.02,KOI 2261,6.6254781,0.0021602820291566375,N/A,0.08029276002937125,N/A,0.799,0.832,5211,N/A,4.1733376463662495,0.4573197567153817,KOI
KOI 2263.01,KOI 2263,29.9686052,0.015125076465614909,N/A,0.17842835562082499,N/A,1.092,1.083,6224,N/A,2.662613872352413,1.5769730365066974,KOI
KOI 2264.01,KOI 2264,33.2406882,0.014625868718771575,N/A,0.17307550495220023,N/A,0.904,1.015,5605,N/A,2.8210908967922217,0.9110108948346254,KOI
KOI 2345.01,KOI 2345,15.18725932,0.014464161109301587,N/A,0.17129122139599198,N/A,0.956,1.005,6136,N/A,2.877995846824248,1.2828106174859217,KOI
KOI 2346.01,KOI 2346,28.6851324,0.01910477129521287,N/A,0.21411402674498997,N/A,0.918,0.835,5722,N/A,1.9462952215235656,0.669658496388406,KOI
KOI 2347.01,KOI 2347,0.588000765,0.0027190766623630233,N/A,0.08564561069799599,N/A,0.568,0.565,3972,N/A,4.328210274950611,0.07119063610348471,KOI
KOI 2348.01,KOI 2348,85.7350285,0.03073623542133343,N/A,0.2801325183246952,N/A,1.054,1.077,6096,N/A,1.3981775617038201,1.4351597918415455,KOI
KOI 2350.01,KOI 2350,1.078390352,0.013174204419352596,N/A,0.15612481116822186,N/A,0.857,0.985,5325,N/A,3.46187075796724,0.6989400520223382,KOI
KOI 2110.01,KOI 2110,5.03728015,0.004002722177048817,N/A,0.09545917025714137,N/A,1.216,1.195,6452,N/A,4.601556011989829,2.2171866959117104,KOI
KOI 2113.01,KOI 2113,15.94251522,0.02303518150964036,N/A,0.24087828008811374,N/A,0.897,0.806,5376,N/A,1.64816597654033,0.48617893990506483,KOI
KOI 2180.01,KOI 2180,11.55562343,0.012960600326431513,N/A,0.1534483858339095,N/A,0.88,0.808,5627,N/A,3.5870743291008793,0.5864343497485646,KOI
KOI 2181.01,KOI 2181,12.28850922,0.03073623542133343,N/A,0.2801325183246952,N/A,0.929,1.671,5109,N/A,1.3981775617038201,1.704454958077117,KOI
KOI 2182.01,KOI 2182,17.13263989,0.021619793887072344,N/A,0.2319568623070725,N/A,0.872,0.798,5489,N/A,1.732335892969802,0.5179260132604562,KOI
KOI 2266.01,KOI 2266,1.003933739,0.012820257934779422,N/A,0.15166410227770125,N/A,0.715,0.741,4949,N/A,3.674942914587928,0.2951176946870005,KOI
KOI 2269.01,KOI 2269,0.614083682,0.024250206601461956,N/A,0.2480154143129467,N/A,1.332,1.278,6517,N/A,1.5895773052989557,2.63962121484241,KOI
KOI 2271.01,KOI 2271,55.8226539,0.01705948286027085,N/A,0.1971633329610116,N/A,0.812,0.737,5167,N/A,2.2258179438896355,0.3468788657498956,KOI
KOI 2273.01,KOI 2273,6.11009134,0.0030353909956012015,N/A,0.08832203603230837,N/A,1.126,1.239,5971,N/A,4.405646589242794,1.748315935229279,KOI
KOI 240.01,KOI 240,4.28686431,0.05670359449828451,N/A,0.36310170368837885,N/A,1.091,1.031,6225,N/A,1.1844806241703485,1.430091324899641,KOI
KOI 2351.01,KOI 2351,10.27377201,0.013102580839704538,N/A,0.15523266939011773,N/A,0.943,0.856,5718,N/A,3.502754514334851,0.7017996575769779,KOI
KOI 2352.03,KOI 2352,8.2563025,0.008055380418801888,N/A,0.11687057293164037,N/A,1.274,2.058,6550,N/A,5.04629652475783,6.984654998621515,KOI
KOI 2113.02,KOI 2113,12.33090437,0.020187065572055712,N/A,0.22214330274792712,N/A,0.897,0.806,5376,N/A,1.8415170782339743,0.48617893990506483,KOI
KOI 2114.01,KOI 2114,4.421572182,0.014464161109301587,N/A,0.17129122139599198,N/A,0.668,0.656,4189,N/A,2.877995846824248,0.1187238957031315,KOI
KOI 2115.01,KOI 2115,15.72589061,0.024725675391208516,N/A,0.2506918396472591,N/A,0.832,0.751,5324,N/A,1.5693861011266979,0.40599536894759886,KOI
KOI 2116.01,KOI 2116,1.252752174,0.009828325711068054,N/A,0.12400770715647336,N/A,1.025,0.955,6231,N/A,5.153897038867505,1.2317619001539524,KOI
KOI 2117.01,KOI 2117,13.36020599,0.01438415344457048,N/A,0.17039907961788786,N/A,0.76,0.706,4491,N/A,2.9072662321210077,0.18166473969453428,KOI
KOI 2185.01,KOI 2185,76.957857,0.015040363709570273,N/A,0.17753621384272086,N/A,0.912,1.041,5878,N/A,2.6878170702288187,1.1590677029005245,KOI
KOI 2186.01,KOI 2186,14.9798377,0.032427150179265875,N/A,0.28726965254952824,N/A,0.803,0.853,5062,N/A,1.367860366888884,0.428031414314351,KOI
KOI 2188.02,KOI 2188,6.7445683,0.0018382250731511095,N/A,0.07672419291695474,N/A,0.974,0.923,6106,N/A,4.070089227310006,1.0610103500910586,KOI
KOI 2189.01,KOI 2189,33.35855228,0.03611056849789253,N/A,0.3015439209991942,N/A,0.763,0.799,5009,N/A,1.3169971140610435,0.36006980534105393,KOI
KOI 2191.01,KOI 2191,8.84786839,0.003260699373810079,N/A,0.09010631958851661,N/A,0.471,0.46,3724,N/A,4.4570472398467365,0.03646224216639424,KOI
KOI 2274.01,KOI 2274,9.98969327,0.021619793887072344,N/A,0.2319568623070725,N/A,0.913,0.813,5256,N/A,1.732335892969802,0.4519511917595441,KOI
KOI 235.01,KOI 235,5.632528453,0.016007682752572028,N/A,0.18734977340186623,N/A,0.895,0.801,5210,N/A,2.4342836543291124,0.4235502514465467,KOI
KOI 2276.01,KOI 2276,1.44259224,0.023481952514145137,N/A,0.2435547054224261,N/A,1.462,2.043,7216,N/A,1.6253498772277366,10.139390511793623,KOI
KOI 2358.01,KOI 2358,56.4932269,0.016285734078303266,N/A,0.1900261987361786,N/A,1.084,1.04,6412,N/A,2.3733901042182075,1.638059798232334,KOI
KOI 2361.01,KOI 2361,5.78388573,0.0182058645019643,N/A,0.20697689252015697,N/A,1.117,1.012,6063,N/A,2.053278926731893,1.2399389895305537,KOI
KOI 2362.02,KOI 2362,11.08507637,0.019338605009026066,N/A,0.21589831030119822,N/A,0.792,0.793,5080,N/A,1.9216736871221423,0.37522368331257727,KOI
KOI 2119.01,KOI 2119,0.571038518,0.009594493778887308,N/A,0.12311556537836923,N/A,0.879,0.865,5203,N/A,5.141447491704204,0.4912884306430911,KOI
KOI 2120.01,KOI 2120,8.77426218,0.010551076838668526,N/A,0.12668413249078572,N/A,0.832,0.905,5146,N/A,5.189581671665364,0.5145946946734086,KOI
KOI 2121.01,KOI 2121,4.51005748,0.009828325711068054,N/A,0.12400770715647336,N/A,0.883,0.806,5559,N/A,5.153897038867505,0.5558348825101684,KOI
KOI 2122.01,KOI 2122,37.6467384,0.013318756268476914,N/A,0.15790909472443013,N/A,0.892,0.847,5758,N/A,3.3825519149160437,0.7065493177409742,KOI
KOI 2123.01,KOI 2123,29.4557154,0.01705948286027085,N/A,0.1971633329610116,N/A,1.018,0.949,6036,N/A,2.2258179438896355,1.071071264288743,KOI
KOI 2193.01,KOI 2193,2.361724329,0.011749177082366715,N/A,0.13738983382803524,N/A,0.637,0.651,4478,N/A,4.530497399109606,0.15268182859675739,KOI
KOI 2200.01,KOI 2200,3.17060005,0.01254424386703551,N/A,0.14809553516528473,N/A,0.809,0.889,5725,N/A,3.862076060968473,0.7606668753776934,KOI
KOI 2280.01,KOI 2280,26.0204423,0.033309572182461424,N/A,0.29083821966194473,N/A,0.996,0.899,5806,N/A,1.3539943528271812,0.8228421456507979,KOI
KOI 2281.01,KOI 2281,0.7698536,0.002246906193514692,N/A,0.08118490180747537,N/A,0.879,0.818,5178,N/A,4.19914975113031,0.4309667952130182,KOI
KOI 2282.01,KOI 2282,6.89225223,0.010065691368859842,N/A,0.12489984893457748,N/A,1.011,0.927,6046,N/A,5.166067798363918,1.0287765543486547,KOI
KOI 2368.01,KOI 2368,8.07124073,0.011878609310077826,N/A,0.13917411738424348,N/A,0.874,0.853,5766,N/A,4.406486073616266,0.7205856896588884,KOI
KOI 2369.01,KOI 2369,11.01816836,0.022888575760280392,N/A,0.2399861383100096,N/A,1.048,0.969,6075,N/A,1.6560083718577376,1.1458339918728184,KOI
KOI 2369.02,KOI 2369,6.3143447,0.008694217181713183,N/A,0.11954699826595275,N/A,1.048,0.969,6075,N/A,5.088815296469836,1.1458339918728184,KOI
KOI 2370.01,KOI 2370,78.7324395,0.06503302812128653,N/A,0.3880816734752943,N/A,1.351,1.505,6735,N/A,1.1126710897378946,4.175537790808999,KOI
KOI 2124.01,KOI 2124,42.3370619,0.003146633102580239,N/A,0.08921417781041249,N/A,0.559,0.548,4029,N/A,4.431458694006855,0.070898852318285,KOI
KOI 2125.01,KOI 2125,23.3594822,0.027095128830713675,N/A,0.26318182454071687,N/A,1.069,1.009,6244,N/A,1.4863660286118439,1.3865097521318814,KOI
KOI 2126.01,KOI 2126,9.69312032,0.018425248468350874,N/A,0.2087611760763652,N/A,0.607,0.618,4818,N/A,2.025192821553,0.18438821129899366,KOI
KOI 2201.01,KOI 2201,116.5209565,1,N/A,7.706320679263431,N/A,0.951,1.14,6063,N/A,0.0021850480882201263,1.5734356797422113,KOI
KOI 2202.01,KOI 2202,0.813166719,0.003496951465995254,N/A,0.09189060314472487,N/A,0.875,0.78,5285,N/A,4.506906300780695,0.4252635796077168,KOI
KOI 2204.01,KOI 2204,10.86060638,0.016379849649289752,N/A,0.19091834051428275,N/A,1.087,1.496,6455,N/A,2.3537979996887604,3.481265867335592,KOI
KOI 2205.01,KOI 2205,24.0862707,0.02674099192141704,N/A,0.2613975409845086,N/A,0.741,0.768,4973,N/A,1.4971842512905493,0.32321037680081016,KOI
KOI 2206.01,KOI 2206,1.834281138,0.012612682585984877,N/A,0.14898767694338885,N/A,0.962,0.958,5751,N/A,3.813806471023128,0.8994841336989113,KOI
KOI 2285.01,KOI 2285,37.94563,0.028190046224740858,N/A,0.2685346752093416,N/A,0.959,0.867,5870,N/A,1.455783858433096,0.7996125807165533,KOI
KOI 2286.01,KOI 2286,24.1738579,0.014304699747848941,N/A,0.16950693783978374,N/A,0.862,0.796,5534,N/A,2.9370987069173404,0.5324413467090231,KOI
KOI 2353.01,KOI 2353,5.18674073,0.017159639268264762,N/A,0.19805547473911575,N/A,0.869,0.781,5231,N/A,2.208766612400606,0.40919466836322643,KOI
KOI 2354.01,KOI 2354,1.151245221,1,N/A,6.117416172459984,N/A,1.003,0.921,6086,N/A,0.004368156101613673,1.0426440543460598,KOI
KOI 2355.01,KOI 2355,1.216997663,0.012408450306845818,N/A,0.1463112516090765,N/A,0.734,0.757,4859,N/A,3.9617457442838817,0.28619917253733795,KOI
KOI 2356.01,KOI 2356,13.68237119,0.011684873155803164,N/A,0.13649769204993112,N/A,1.099,1.026,6102,N/A,4.59462750712107,1.3075928986178889,KOI
KOI 2357.01,KOI 2357,2.42087351,0.012820257934779422,N/A,0.15166410227770125,N/A,0.967,0.879,5982,N/A,3.674942914587928,0.8864462425245272,KOI
KOI 2129.01,KOI 2129,8.79617863,0.014147423879040725,N/A,0.16772265428357547,N/A,1.142,1.048,6140,N/A,2.9985025086116535,1.3985727701837087,KOI
KOI 2130.01,KOI 2130,16.85593514,0.015825818806884787,N/A,0.185565489845658,N/A,0.568,0.565,3972,N/A,2.476719266967337,0.07119063610348471,KOI
KOI 2131.01,KOI 2131,14.36267939,0.02095299423911337,N/A,0.22749615341655183,N/A,1.33,1.29,6661,N/A,1.779615381292334,2.9351221088634776,KOI
KOI 2132.01,KOI 2132,69.8957158,0.013839185548687667,N/A,0.16415408717115898,N/A,0.724,0.759,5509,N/A,3.1286548983044176,0.4754049067102164,KOI
KOI 2133.01,KOI 2133,6.24668005,1,N/A,1.3730061965022484,N/A,1.344,6.528,4605,N/A,0.3863534004010101,17.169903257098884,KOI
KOI 2208.01,KOI 2208,2.344511944,0.0018382250731511095,N/A,0.07672419291695474,N/A,0.969,1.115,5915,N/A,4.070089227310006,1.3635081845262162,KOI
KOI 2209.01,KOI 2209,18.3027248,0.0063208680259758026,N/A,0.10884129692870324,N/A,0.822,0.8,5692,N/A,4.902276797019077,0.601905841489811,KOI
KOI 2210.01,KOI 2210,2.888904849,0.01182725005742083,N/A,0.13114484138130636,N/A,0.665,0.682,4905,N/A,5.2436340286543714,0.24122027859601136,KOI
KOI 2212.01,KOI 2212,17.14647302,0.013613291698694444,N/A,0.16147766183684661,N/A,0.914,0.855,5978,N/A,3.233166157685295,0.8364594476617156,KOI
KOI 2288.01,KOI 2288,38.1042632,0.0326454109986095,N/A,0.28816179432763234,N/A,0.721,0.771,5250,N/A,1.364316627489851,0.4046084870397405,KOI
KOI 2290.01,KOI 2290,91.5009237,0.013915474948216338,N/A,0.16504622894926313,N/A,0.799,0.716,5120,N/A,3.0951624433843445,0.3156420875924366,KOI
KOI 2291.01,KOI 2291,44.2994477,0.01777741765188256,N/A,0.20340832540774045,N/A,0.801,0.736,5465,N/A,2.112344425892292,0.4329176699826697,KOI
KOI 2363.01,KOI 2363,3.138781,0.0029270849539034466,N/A,0.08742989425420424,N/A,0.684,0.722,5242,N/A,4.3798344844787325,0.35265616475683764,KOI
KOI 2364.01,KOI 2364,5.2424184,0.03611056849789253,N/A,0.3015439209991942,N/A,0.813,1.829,5383,N/A,1.3169971140610435,2.5165985889002056,KOI
KOI 2366.01,KOI 2366,25.369115999999998,0.012093320795718886,N/A,0.13203698315941048,N/A,1.205,1.383,6344,N/A,5.253648658519,2.775786607024659,KOI
KOI 2367.01,KOI 2367,6.89208596,0.008264894820840073,N/A,0.11776271470974449,N/A,1.145,1.37,6047,N/A,5.060764590992992,2.2484851688121013,KOI
KOI 2134.01,KOI 2134,42.3004954,0.0182058645019643,N/A,0.20697689252015697,N/A,0.932,0.978,5749,N/A,2.053278926731893,0.9361295677475746,KOI
KOI 225.01,KOI 225,0.838597488,1,N/A,2.827197294811972,N/A,0.997,0.927,6253,N/A,0.04425209956536921,1.1770697576265237,KOI
KOI 2137.01,KOI 2137,14.97435694,0.011493518353196576,N/A,0.13382126671561873,N/A,0.798,0.919,5470,N/A,4.796007073153155,0.6774376762793572,KOI
KOI 2213.01,KOI 2213,3.97076766,0.011305974731867624,N/A,0.12936055782509812,N/A,0.732,0.778,5178,N/A,5.22281451286355,0.38984897518803163,KOI
KOI 2214.01,KOI 2214,2.352265797,0.008914058575312862,N/A,0.12043914004405687,N/A,0.82,0.757,4816,N/A,5.102403226323908,0.27620191829015955,KOI
KOI 2215.01,KOI 2215,22.0445927,0.003496951465995254,N/A,0.09189060314472487,N/A,0.953,1.26,5974,N/A,4.506906300780695,1.8117195962298451,KOI
KOI 2216.01,KOI 2216,23.34031664,0.018648153766136766,N/A,0.21054545963257348,N/A,0.773,0.892,5530,N/A,1.998022760057658,0.666682802706582,KOI
KOI 2217.01,KOI 2217,37.8033146,1,N/A,1.6272666032619236,N/A,0.912,0.819,5329,N/A,0.23207379089639546,0.48466281788738996,KOI
KOI 2293.01,KOI 2293,15.03366571,0.014464161109301587,N/A,0.17129122139599198,N/A,0.909,1.018,5522,N/A,2.877995846824248,0.8633167830218205,KOI
KOI 2294.01,KOI 2294,131.485081,0.019696432622782308,N/A,0.21857473563551064,N/A,1.061,0.977,6004,N/A,1.886209466273128,1.1113244781220708,KOI
KOI 2295.01,KOI 2295,16.29081738,0.0005839409419138016,N/A,0.055312790242455744,N/A,0.793,0.883,5451,N/A,3.4505987129725537,0.6167585145829938,KOI
KOI 2296.01,KOI 2296,106.247547,0.015040363709570273,N/A,0.17753621384272086,N/A,0.995,0.999,5968,N/A,2.6878170702288187,1.1343191206954215,KOI
KOI 237.01,KOI 237,8.508324398,0.021216541398407063,N/A,0.2292804369727601,N/A,1.116,1.013,5934,N/A,1.7602559359574603,1.1399822183357853,KOI
KOI 2371.01,KOI 2371,12.94130146,0.013318756268476914,N/A,0.15790909472443013,N/A,1.01,0.938,6119,N/A,3.3825519149160437,1.1051379892205269,KOI
KOI 2372.01,KOI 2372,5.34982412,0.002336069052052448,N/A,0.08207704358557949,N/A,0.997,0.984,6204,N/A,4.22496185589437,1.2851871422345387,KOI
KOI 2373.01,KOI 2373,147.280875,0.013839185548687667,N/A,0.16415408717115898,N/A,0.874,0.828,5593,N/A,3.1286548983044176,0.6010754211791821,KOI
KOI 2138.01,KOI 2138,23.5540725,0.01666659798665551,N/A,0.1935947658485951,N/A,2.335,2.286,9565,N/A,2.297038936465313,39.19055087531004,KOI
KOI 2140.01,KOI 2140,41.6977827,0.018760945893355332,N/A,0.2114376014106776,N/A,0.969,0.872,5737,N/A,1.984770477316861,0.7380085409532097,KOI
KOI 2143.01,KOI 2143,4.79028459,0.003260699373810079,N/A,0.09010631958851661,N/A,0.902,0.827,5573,N/A,4.4570472398467365,0.5910935357129001,KOI
KOI 2144.01,KOI 2144,38.6715075,0.021084244102596923,N/A,0.22838829519465598,N/A,0.801,0.913,5432,N/A,1.7698592830996545,0.6502339164151725,KOI
KOI 2145.01,KOI 2145,8.3265153,0.012681492758190931,N/A,0.14987981872149297,N/A,1.024,1,6057,N/A,3.766544747181279,1.2059222637651512,KOI
KOI 2219.01,KOI 2219,3.757291599,0.0054712583658563475,N/A,0.1043805880381826,N/A,0.788,0.738,5003,N/A,4.810943282062911,0.305719931578182,KOI
KOI 2297.01,KOI 2297,4.64493642,0.012093320795718886,N/A,0.13203698315941048,N/A,1.021,1.129,6047,N/A,5.253648658519,1.526992052884983,KOI
KOI 2299.01,KOI 2299,16.48688002,1,N/A,7.0042050998954855,N/A,1.163,1.061,6065,N/A,0.002910218963702695,1.3647182746998157,KOI
KOI 2300.01,KOI 2300,2.685057492,0.008694217181713183,N/A,0.11954699826595275,N/A,0.765,0.829,5266,N/A,5.088815296469836,0.47350165217926704,KOI
KOI 2302.01,KOI 2302,16.8601286,0.012612682585984877,N/A,0.14898767694338885,N/A,0.906,0.973,6205,N/A,3.813806471023128,1.2574242811229372,KOI
KOI 2072.01,KOI 2072,1.543206604,0.001423394081734606,N/A,0.07137134224833,N/A,0.929,0.835,6081,N/A,3.915216598725643,0.8542047520902659,KOI
KOI 25.01,KOI 25,3.13260497,1,N/A,2.0019661500656563,N/A,1.078,1.181,6248,N/A,0.12463271066218443,1.9043768665707002,KOI
KOI 2146.01,KOI 2146,2.949029052,0.011557051442161374,N/A,0.13471340849372287,N/A,0.771,0.807,4983,N/A,4.727339609987236,0.3597490341853029,KOI
KOI 226.01,KOI 226,8.30864937,0.014872774729437648,N/A,0.17575193028651262,N/A,0.761,0.685,5188,N/A,2.7396426583861517,0.3045580135476656,KOI
KOI 2221.01,KOI 2221,10.62784997,0.017989941138038083,N/A,0.20519260896394872,N/A,1.041,1.014,6082,N/A,2.0823169426425507,1.2605224699223248,KOI
KOI 2222.01,KOI 2222,34.13557,1,N/A,1.2124206764435057,N/A,2.607,5.555,7818,N/A,0.561102531686491,103.28560778671904,KOI
KOI 2223.01,KOI 2223,1.104463509,0.012408450306845818,N/A,0.1463112516090765,N/A,0.723,0.753,5002,N/A,3.9617457442838817,0.3180194780918228,KOI
