NAME,STAR,PER,MASS,SEP,R,PLANETDISCMETH,MSTAR,RSTAR,TEFF,DATE,DENSITY,LUMINOSITY,MISSION
Kepler-197 b,Kepler-197,5.599308,0.00313003,0.061711,0.0909983,Transit,N/A,1.12,6004,2014,4.153850803374434,1.4604537162897366,Kepler
Kepler-183 c,Kepler-183,11.637071,0.0171819,0.100501,0.202516,Transit,N/A,0.958,5888,2014,2.0686899058201136,0.9883055677122713,Kepler
Kepler-232 b,Kepler-232,4.431222,0.0282863,0.0527986,0.274779,Transit,N/A,0.968,5847,2014,1.3634140270585202,0.9812329161688041,Kepler
Kepler-345 c,Kepler-345,9.387427,0.00554835,0.0870905,0.107057,Transit,N/A,0.623,4504,2014,4.521899151613585,0.14310626243715474,Kepler
WASP-80 b,WASP-80,3.0678504,0.551763,0.0344696,0.952,Transit,0.58,0.571,4145,2013,0.6395050227661231,0.08623019626321808,WASP
HD 167042 b,HD 167042,420.77,1.63682,1.29371,N/A,RV,1.63,4.21565,5028,2008,N/A,10.176517605946314,HD
Kepler-152 b,Kepler-152,18.207973,0.0235009,0.135451,0.248907,Transit,N/A,0.724,5088,2014,1.5239664071282948,0.3147418994911979,Kepler
HD 69830 b,HD 69830,8.6669998,0.0316488,0.0781916,N/A,RV,0.849,0.921634,5360,2006,N/A,0.6281525876496679,HD
Kepler-8 b,Kepler-8,3.52254,0.585742,0.0483278,1.419,Transit,1.213,1.486,6213,2010,0.20500356339996476,2.9480310394088005,Kepler
Kepler-336 d,Kepler-336,20.678772,0.0182069,0.147443,0.211437,Transit,N/A,1.304,5867,2014,1.9261729216380514,1.8051302919939762,Kepler
Kepler-353 c,Kepler-353,8.410894,0.00893492,0.0809409,0.123115,Transit,N/A,0.504,3903,2014,4.788064484721258,0.05281342059132975,Kepler
HD 114762 b,HD 114762,83.9151,11.6351,0.362932,N/A,RV,0.894578,0.859205,5952.51,1989,N/A,0.8303919771431388,HD
Kepler-154 b,Kepler-154,33.040532,0.0170837,0.201514,0.201624,Transit,N/A,1.001,5690,2014,2.0842868464631388,0.9410360023530852,Kepler
61 Vir c,61 Vir,38.021,0.0333747,0.216926,N/A,RV,0.942,0.978547,5571,2010,N/A,0.8263899596849824
HD 45652 b,HD 45652,43.6,0.468448,0.227878,N/A,RV,0.83,1.13465,5312,2008,N/A,0.9184280071327847,HD
Kepler-237 c,Kepler-237,8.103636,0.015437,0.0789575,0.185565,Transit,N/A,0.725,4861,2014,2.41588878082045,0.2629465735921889,Kepler
HAT-P-14 b,HAT-P-14,4.627669,2.23603,0.0606258,1.15,Transit,1.386,1.468,6600,2010,1.470233572847747,3.6636744168744304,HAT
Kepler-317 c,Kepler-317,8.77501,0.0127076,0.0832604,0.153448,Transit,N/A,0.941,5497,2014,3.5170785645371176,0.7243879432008872,Kepler
Kepler-301 d,Kepler-301,13.751243,0.0129124,0.112331,0.156125,Transit,N/A,0.9,5815,2014,3.3930624086204553,0.8297990125189252,Kepler
Kepler-148 c,Kepler-148,4.180043,0.0397965,0.050784,0.321171,Transit,N/A,0.851,5272,2014,1.2012631021580995,0.5012446440073204,Kepler
Kepler-49 d,Kepler-49,2.576549,0.0119197,0.0367817,0.142742,Transit,N/A,0.559,4252,2014,4.098379997492817,0.0915136037023299,Kepler
HIP 105854 b,HIP 105854,184.2,8.2,0.812352,N/A,RV,2.1,7.73738,4780,2014,N/A,28.001961753609358,HIP
Kepler-169 b,Kepler-169,3.250619,0.00450004,0.0429455,0.100812,Transit,N/A,0.763,4997,2014,4.392198027620707,0.3252186870776556,Kepler
WASP-66 b,WASP-66,4.086052,2.31346,0.0546221,1.39,Transit,1.3,1.75,6600,2012,0.8614296677283322,5.206439882654644,WASP
HD 73256 b,HD 73256,2.5485799,1.86902,0.0371348,N/A,RV,1.05,1.21851,5636,2003,N/A,1.34224301209486,HD
Kepler-303 c,Kepler-303,7.061149,0.00464108,0.0720317,0.101704,Transit,N/A,0.485,3944,2014,4.411712301860718,0.050994122254993744,Kepler
Kepler-168 b,Kepler-168,4.425391,0.0107805,0.0527522,0.130252,Transit,N/A,1.107,6282,2014,4.878518238579832,1.7099207736542414,Kepler
Kepler-56 b,Kepler-56,10.5034294,0.0465014,0.104248,0.342276,Transit,1.37,3.14,4931,2011,1.1596819964827394,5.2226187645818385,Kepler
6 Lyn b,6 Lyn,874.774,2.20888,2.18639,N/A,RV,1.82,5.49553,4978,2008,N/A,16.61604859491792
Kepler-238 b,Kepler-238,2.090876,0.0127755,0.0320006,0.15434,Transit,N/A,1.43,5751,2014,3.4749187085220914,2.004170031730274,Kepler
Kepler-151 c,Kepler-151,24.674612,0.0155228,0.165872,0.186457,Transit,N/A,0.83,5460,2014,2.394617850358939,0.5485494375659292,Kepler
Kepler-150 b,Kepler-150,3.428054,0.00638668,0.0444944,0.111518,Transit,N/A,0.939,5560,2014,4.605136114923465,0.7549520511415033,Kepler
HD 180314 b,HD 180314,396.03,22.6261,1.45528,N/A,RV,2.6,7.38571,4917,2010,N/A,28.56763930640449,HD
HD 17092 b,HD 17092,359.89999,4.96206,1.30798,N/A,RV,2.3,11.8,4650,2007,N/A,58.326356057950704,HD
Kepler-353 b,Kepler-353,5.795278,0.00192504,0.0631426,0.0794005,Transit,N/A,0.504,3903,2014,3.845672325236654,0.05281342059132975,Kepler
HIP 57274 b,HIP 57274,8.1352,0.0365708,0.0712798,N/A,RV,0.73,0.68,4640,2012,N/A,0.1920342820891637,HIP
Kepler-93 b,Kepler-93,4.72674,0.00814901,0.0534149,0.134,Transit,0.91,0.92,5669,2014,3.386824449994835,0.7832321412940925,Kepler
Kepler-281 c,Kepler-281,36.337373,0.0938647,0.214705,0.473726,Transit,N/A,0.899,5723,2014,0.8829230675217888,0.7767895699903467,Kepler
WASP-94 A b,WASP-94 A,3.9501907,0.41865,0.0532427,1.72,Transit,1.29,1.36,6170,2014,0.08227501791242277,2.4016376948346676,WASP
Kepler-236 b,Kepler-236,8.295611,0.0117295,0.0801996,0.140066,Transit,N/A,0.51,3750,2014,4.2685812414111,0.04608445349340722,Kepler
HD 202206 b,HD 202206,255.87,16.8244,0.811776,N/A,RV,1.074,0.985786,5787.84,2002,N/A,0.9770580748627599,HD
WASP-5 b,WASP-5,1.6284229,1.62423,0.0271923,1.14,Transit,1.01,1.026,5880,2008,1.096314616822823,1.12743897579367,WASP
Kepler-78 b,Kepler-78,0.35500744,0.00585,0.00914662,0.103396,Transit,0.81,0.74,5089,2013,5.292329593402941,0.32906543124877985,Kepler
Kepler-55 f,Kepler-55,10.198545,0.011856,0.0920376,0.14185,Transit,N/A,0.619,4503,2014,4.153865220125804,0.1411490971074649,Kepler
Kepler-314 c,Kepler-314,5.960392,0.025195,0.0643363,0.258721,Transit,N/A,0.95,5378,2014,1.4548611600939843,0.6764246423065023,Kepler
CoRoT-2 b,CoRoT-2,1.7429935,3.27527,0.0280884,1.466,Transit,0.97,0.902,5625,2008,1.0395548933870111,0.7297804093867881,CoRoT
Kepler-447 b,Kepler-447,7.79430132,1.37,0.0769686,1.65,Transit,1,1.05,5493,2010,0.3049797227022159,0.899302939068772,Kepler
Kepler-187 c,Kepler-187,10.640263,0.0218083,0.0946763,0.238201,Transit,N/A,1.287,6105,2014,1.6135904035606112,2.0615258526912794,Kepler
Kepler-257 c,Kepler-257,6.581484,0.0975428,0.0687315,0.482648,Transit,N/A,1.037,5180,2014,0.8675727768004294,0.6936902178565525,Kepler
Kepler-424 c,Kepler-424,223.3,7.03702,0.724323,N/A,Transit,1.01,0.94,5460,2014,N/A,0.7035829337106331,Kepler
HD 108874 c,HD 108874,1680.3835,1.02837,2.72021,N/A,RV,0.95,1.12115,5550.95,2005,N/A,1.0692659146233008,HD
GJ 832 c,GJ 832,35.68,0.016749,0.162542,N/A,RV,0.45,N/A,3472,2014,N/A,N/A,GJ
Kepler-289 b,Kepler-289,34.543901,0.0188614,0.207581,0.21679,Transit,N/A,1.162,5930,2014,1.8512216469156884,1.4959602303735897,Kepler
Kepler-346 c,Kepler-346,23.851549,0.0281036,0.162163,0.273887,Transit,N/A,1.021,6033,2014,1.3678860769522807,1.2372965557177373,Kepler
HD 200964 c,HD 200964,825,0.945722,2.00121,N/A,RV,1.57,3.80029,5082,2011,N/A,8.63100044795124,HD
HD 10180 h,HD 10180,2248,0.206033,3.42452,N/A,RV,1.06,1.10851,5911,2011,N/A,1.344039667483039,HD
HD 33142 b,HD 33142,326.6,1.41137,1.09038,N/A,RV,1.62,4.29546,5049,2011,N/A,10.743105970682977,HD
Kepler-402 e,Kepler-402,11.242861,0.0107805,0.098218,0.130252,Transit,N/A,1.264,6090,2014,4.878518238579832,1.9690300176449185,Kepler
HAT-P-20 b,HAT-P-20,2.875317,7.28953,0.03616,0.867,Transit,0.756,0.694,4595,2011,11.185218334389464,0.19237561549115897,HAT
HD 7924 b,HD 7924,5.39792,0.0273647,0.0566417,N/A,RV,0.832,0.7821,5177,2009,N/A,0.39366449784836843,HD
Kepler-439 b,Kepler-439,178.1396,0.0168896,0.594654,0.199841,Transit,0.884,0.866,5431,2010,2.1162540984418476,0.5845800818495874,Kepler
CoRoT-5 b,CoRoT-5,4.0378962,0.462537,0.0496334,1.388,Transit,1,1.186,6100,2009,0.17297379410605088,1.7449289041103346,CoRoT
WASP-47 b,WASP-47,4.1591399,1.13646,0.0520112,1.15,Transit,1.084,1.15,5400,2012,0.7472447356245447,1.0075340646733661,WASP
Kepler-194 d,Kepler-194,52.814973,0.0185304,0.275493,0.214114,Transit,N/A,1.025,6089,2014,1.8877819540732916,1.2939593870677568,Kepler
OGLE-2011-BLG-0251 b,OGLE-2011-BLG-0251,N/A,0.53,2.72,N/A,Microlensing,0.26,N/A,N/A,2013,N/A,N/A,OGLE
Kepler-36 b,Kepler-36,13.83989,0.0140379,0.115423,0.132454,Transit,1.071,1.626,5911,2011,6.041004240330573,2.891837854876654,Kepler
Kepler-161 b,Kepler-161,4.921355,0.0157841,0.0566234,0.189134,Transit,N/A,0.806,5078,2014,2.3329919042055933,0.3870168629083753,Kepler
HAT-P-35 b,HAT-P-35,3.646706,1.05422,0.0497734,1.332,Transit,1.236,1.435,6096,2012,0.4460882739041724,2.5478429475898148,HAT
HD 99109 b,HD 99109,439.3,0.504198,1.10806,N/A,RV,0.94,0.973205,5272.39,2006,N/A,0.6557341353103139,HD
Kepler-253 c,Kepler-253,10.281951,0.0215411,0.0925387,0.236417,Transit,N/A,0.786,5208,2014,1.630174146831441,0.40720960457317,Kepler
Kepler-5 b,Kepler-5,3.54846,2.11663,0.0506416,1.431,Transit,1.374,1.793,6297,2010,0.7223177325550072,4.528812815879848,Kepler
Kepler-161 c,Kepler-161,7.06424,0.0151834,0.0720527,0.182889,Transit,N/A,0.806,5078,2014,2.4820384689561727,0.3870168629083753,Kepler
HD 10647 b,HD 10647,1003,0.925037,2.02175,N/A,RV,1.095,1.18569,6104.96,2006,N/A,1.749696099950668,HD
Kepler-331 b,Kepler-331,8.457496,0.013404,0.0812396,0.16237,Transit,N/A,0.492,4347,2014,3.1312610644802277,0.07744221833053032,Kepler
Kepler-28 c,Kepler-28,8.98597,0.0348081,0.0768547,0.303057,Transit,0.75,0.7,4590,2011,1.2505745588176678,0.1948658968886402,Kepler
HATS-9 b,HATS-9,1.9153073,0.837,0.0304899,1.065,Transit,1.03,1.503,5366,2015,0.6929132488881303,1.6780683762626738,HAT
Kepler-121 b,Kepler-121,3.177422,0.0178911,0.0422983,0.208761,Transit,N/A,0.701,5311,2014,1.9664874008280067,0.35029203320744046,Kepler
Kepler-412 b,Kepler-412,1.720861232,0.940391,0.0295963,1.325,Transit,1.167,1.287,5750,2011,0.4042621300354614,1.6222489102895394,Kepler
upsilon And c,upsilon And,241.33335,1.91855,0.830445,N/A,RV,1.31,1.383,6212.65,1999,N/A,2.552941887830117
Kepler-170 c,Kepler-170,16.665863,0.0245625,0.12769,0.255152,Transit,N/A,1.035,5679,2014,1.478692491991773,0.9982910852025169,Kepler
Kepler-122 b,Kepler-122,5.766193,0.0178911,0.0629312,0.208761,Transit,N/A,1.216,6050,2014,1.9664874008280067,1.7749154386316508,Kepler
WASP-12 b,WASP-12,1.09142245,1.36063,0.0225329,1.79,Transit,1.28,1.63,6300,2009,0.23723741329253417,3.7499581861245486,WASP
Kepler-148 b,Kepler-148,1.729366,0.0132614,0.0281967,0.160585,Transit,N/A,0.851,5272,2014,3.2024081127023916,0.5012446440073204,Kepler
HD 170469 b,HD 170469,1145,0.668676,2.23538,N/A,RV,1.136,1.22117,5810,2007,N/A,1.5224596852389352,HD
Kepler-285 b,Kepler-285,2.633867,0.00809262,0.0373252,0.119547,Transit,N/A,0.808,5411,2014,4.736694033718188,0.5014433495606205,Kepler
HD 88133 b,HD 88133,3.41587,0.296108,0.0469104,N/A,RV,1.18,1.94267,5438,2005,N/A,2.956949439672747,HD
HD 196885 b,HD 196885,1333,2.9439,2.54171,N/A,RV,1.23,1.29927,6254,2008,N/A,2.3137655348738435,HD
24 Sex b,24 Sex,455.2,1.83564,1.4118,N/A,RV,1.81,3.92062,5069,2011,N/A,9.092591612220703
HD 190228 b,HD 190228,1136.1,5.94193,2.60478,N/A,RV,1.821,1.73503,5347.98,2003,N/A,2.2062874433046775,HD
Kepler-333 b,Kepler-333,12.551158,0.00769114,0.105697,0.117763,Transit,N/A,0.534,4259,2014,4.709408521006644,0.08406245958548979,Kepler
Kepler-370 c,Kepler-370,19.02293,0.0140679,0.139463,0.170399,Transit,N/A,0.9,5852,2014,2.843350365670906,0.8511210021228635,Kepler
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,1788.5,0.727,2.30386,N/A,Microlensing,0.51,N/A,N/A,2008,N/A,N/A,OGLE
Kepler-111 c,Kepler-111,224.784608,0.159251,0.723521,0.651262,Transit,N/A,1.157,5952,2014,0.5765237237337133,1.50524580865211,Kepler
Kepler-267 d,Kepler-267,28.464515,0.0171819,0.182449,0.202516,Transit,N/A,0.555,4258,2014,2.0686899058201136,0.09071886607444786,Kepler
HD 181720 b,HD 181720,956,0.37199,1.84741,N/A,RV,0.92,1.2465,5781,2010,N/A,1.5548391296689155,HD
55 Cnc c,55 Cnc,44.38,0.164558,0.237305,N/A,RV,0.905,0.943,5196,2002,N/A,0.5807496725696116
HD 156411 b,HD 156411,842.2,0.732711,1.87545,N/A,RV,1.24,1.85525,5910,2010,N/A,3.7622168360991206,HD
HATS-3 b,HATS-3,3.547851,1.0735,0.0485119,1.381,Transit,1.209,1.404,6351,2013,0.4075897404531081,2.873370873130253,HAT
Kepler-101 b,Kepler-101,3.487691,0.115399,0.0450089,0.523686,Transit,N/A,1.666,5570,2014,0.8035101823907373,2.393645289193405,Kepler
91 Aqr b,91 Aqr,181.4,3.07016,0.688457,N/A,RV,1.32,11,4681,2013,N/A,52.05098511457471
Kepler-362 b,Kepler-362,10.327186,0.0018494,0.0928099,0.0785083,Transit,N/A,0.722,5788,2014,3.8219619927961257,0.5241764478652057,Kepler
Kepler-301 b,Kepler-301,2.508553,0.00829825,0.0361317,0.120439,Transit,N/A,0.9,5815,2014,4.749931236725079,0.8297990125189252,Kepler
Kepler-403 b,Kepler-403,7.031462,0.00638668,0.0718296,0.111518,Transit,N/A,1.329,6090,2014,4.605136114923465,2.1767479842192623,Kepler
Kepler-404 c,Kepler-404,14.751166,0.0127076,0.117713,0.153448,Transit,N/A,0.884,5654,2014,3.5170785645371176,0.7155117419581463,Kepler
Kepler-279 b,Kepler-279,12.309681,0.0403249,0.104337,0.322955,Transit,N/A,1.746,6363,2014,1.1971525410589772,4.477392734761174,Kepler
HD 27894 b,HD 27894,17.990999,0.617925,0.122117,N/A,RV,0.75,1.20255,4875,2005,N/A,0.7318023233751758,HD
HD 156279 b,HD 156279,131.05,9.7848,0.494507,N/A,RV,0.93,0.958138,5453,2012,N/A,0.7272557083141047,HD
Kepler-207 d,Kepler-207,5.868075,0.032872,0.0636703,0.295298,Transit,N/A,1.588,5920,2014,1.2765764906242634,2.775088524914378,Kepler
Kepler-297 c,Kepler-297,74.920137,0.117213,0.347807,0.58346,Transit,N/A,0.915,5619,2014,0.5901259998725462,0.7477687903749302,Kepler
Kepler-345 b,Kepler-345,7.415563,0.00100422,0.0744222,0.0660184,Transit,N/A,0.623,4504,2014,3.490085875079286,0.14310626243715474,Kepler
61 Vir d,61 Vir,123.01,0.0715929,0.474527,N/A,RV,0.942,0.978547,5571,2010,N/A,0.8263899596849824
Kepler-141 c,Kepler-141,7.010606,0.00960182,0.0716875,0.125792,Transit,N/A,0.787,4910,2014,4.823882541991872,0.32252579302327194,Kepler
HD 179079 b,HD 179079,14.476,0.0837774,0.119635,N/A,RV,1.09,1.33814,5724,2009,N/A,1.7222279168318337,HD
Kepler-220 d,Kepler-220,28.122397,0.00271267,0.180985,0.0874297,Transit,N/A,0.666,4632,2014,4.05902971433919,0.18294126581733003,Kepler
OGLE-05-390L b,OGLE-05-390L,3500,0.0173,2.6,N/A,Microlensing,0.22,N/A,N/A,2006,N/A,N/A,OGLE
WASP-4 b,WASP-4,1.3382299,1.22311,0.0230406,1.341,Transit,0.91,0.914,5500,2008,0.5072025333453959,0.6849078880401485,WASP
Kepler-432 c,Kepler-432,406.2,2.36402,1.17816,N/A,RV,1.32,4.06,4995,2015,N/A,9.193546053516354,Kepler
Kepler-141 b,Kepler-141,3.107675,0.000786457,0.041677,0.0615577,Transit,N/A,0.787,4910,2014,3.3715535247209045,0.32252579302327194,Kepler
HD 4113 b,HD 4113,526.62,1.64829,1.27266,N/A,RV,0.99,1.07428,5688,2008,N/A,1.0823366142845448,HD
HD 330075 b,HD 330075,3.38773,0.623724,0.0392074,N/A,RV,0.7,1.20726,5017,2004,N/A,0.8273076601483655,HD
Kepler-256 e,Kepler-256,10.681572,0.0179955,0.0949212,0.209653,Transit,N/A,1.301,5551,2014,1.9528231049707638,1.439887365633906,Kepler
HD 104985 b,HD 104985,199.505,4.9174,0.678014,N/A,RV,1.04,7.09522,4819,2003,N/A,24.32475394543399,HD
HATS-10 b,HATS-10,3.312846,0.526,0.0449161,0.969,Transit,1.101,1.105,5880,2015,0.5781182025122329,1.3077444298326035,HAT
Kepler-189 b,Kepler-189,10.399931,0.0057099,0.0932453,0.107949,Transit,N/A,0.75,5235,2014,4.5391534259166395,0.37851081193771074,Kepler
Kepler-101 c,Kepler-101,6.029809,0.00789025,0.0648349,0.118655,Transit,N/A,1.666,5570,2014,4.723183989093802,2.393645289193405,Kepler
HD 87883 b,HD 87883,2754,1.75571,3.57648,N/A,RV,0.803,0.778353,4958,2009,N/A,0.3279958249063819,HD
Kepler-81 c,Kepler-81,12.04,0.0181548,0.0885967,0.211,Transit,0.64,0.59,4500,2012,1.9326193954365418,0.12789191693242508,Kepler
Kepler-156 c,Kepler-156,15.906801,0.0202659,0.123783,0.227496,Transit,N/A,0.807,5094,2014,1.7212614058271969,0.3928907919261021,Kepler
Kepler-127 d,Kepler-127,48.630408,0.0214091,0.260742,0.235525,Transit,N/A,1.359,6106,2014,1.6386628351078552,2.3001445617962575,Kepler
HD 10180 g,HD 10180,602,0.0673813,1.42271,N/A,RV,1.06,1.10851,5911,2011,N/A,1.344039667483039,HD
Kepler-275 c,Kepler-275,16.088134,0.0344212,0.124722,0.301543,Transit,N/A,1.383,6165,2014,1.2553952575708265,2.475515799526179,Kepler
Kepler-201 c,Kepler-201,151.884058,0.0244074,0.557119,0.25426,Transit,N/A,1.229,6065,2014,1.4848740632636934,1.8311166226408364,Kepler
WASP-94 B b,WASP-94 B,2.00839,0.619839,0.0334746,N/A,Transit,1.24,1.35,6040,2014,N/A,2.173223086718211,WASP
Kepler-208 c,Kepler-208,7.466623,0.00915403,0.0747634,0.124008,Transit,N/A,1.314,6092,2014,4.800267640785057,2.130685388462473,Kepler
Kepler-274 b,Kepler-274,11.634788,0.0115417,0.100488,0.13739,Transit,N/A,1.007,6023,2014,4.450477827801238,1.195637182085376,Kepler
Kepler-420 b,Kepler-420,86.647661,1.45,0.381935,0.94,Transit,0.99,1.13,5520,2010,1.7457685769943467,1.062190019535417,Kepler
HD 66428 b,HD 66428,1973,2.74962,3.14259,N/A,RV,1.061,0.979625,5752.03,2006,N/A,0.9412246834500234,HD
HD 52265 b,HD 52265,119.29,1.07139,0.499878,N/A,RV,1.17,1.34703,6076.31,2000,N/A,2.2161708836604506,HD
Kepler-75 b,Kepler-75,8.884924,9.98479,0.0807413,1.03,Transit,0.88,0.88,5330,2011,9.13754422257178,0.559967986426443,Kepler
Kepler-326 c,Kepler-326,4.580358,0.00937625,0.0539767,0.1249,Transit,N/A,0.801,5105,2014,4.8122047122623455,0.39042447627381793,Kepler
Kepler-249 c,Kepler-249,7.113702,0.0120453,0.0723886,0.134713,Transit,N/A,0.482,3568,2014,4.927099450311503,0.033735136972366624,Kepler
Kepler-79 c,Kepler-79,27.402,0.0186,0.183622,0.339,Timing,1.1,1.1,6187,2013,0.47743700852212906,1.5885279219495856,Kepler
HD 16417 b,HD 16417,17.24,0.0669595,0.135435,N/A,RV,1.115,1.45645,5817,2009,N/A,2.1760878968603423,HD
Kepler-251 c,Kepler-251,16.514043,0.0232079,0.126914,0.247123,Transit,N/A,0.89,5526,2014,1.5377954535087588,0.6617783484511908,Kepler
Kepler-15 b,Kepler-15,4.942782,0.662431,0.0571382,0.96,Transit,1.018,0.992,5515,2011,0.7487368011461437,0.8156323261597525,Kepler
HD 205739 b,HD 205739,279.8,1.48708,0.894939,N/A,RV,1.22,1.46292,6176,2008,N/A,2.7897116911318665,HD
Kepler-302 b,Kepler-302,30.184104,0.0537981,0.189725,0.362209,Transit,N/A,1.22,5740,2014,1.1321173777755515,1.4476255828427538,Kepler
Kepler-317 b,Kepler-317,5.524242,0.0155228,0.0611582,0.186457,Transit,N/A,0.941,5497,2014,2.394617850358939,0.7243879432008872,Kepler
Kepler-152 c,Kepler-152,88.255055,0.0184218,0.387942,0.213222,Transit,N/A,0.724,5088,2014,1.9003703930266378,0.3147418994911979,Kepler
Kepler-343 b,Kepler-343,8.96855,0.0186399,0.0844802,0.215006,Transit,N/A,1.433,5807,2014,1.8754006838105275,2.0921301753506865,Kepler
CoRoT-16 b,CoRoT-16,5.35227,0.537982,0.0617874,1.17,Transit,1.098,1.19,5650,2012,0.3359018460022484,1.2929351207194921,CoRoT
HD 216770 b,HD 216770,118.45,0.646927,0.455837,N/A,RV,0.9,1.03957,5423,2004,N/A,0.8374423361545126,HD
HD 136418 b,HD 136418,464.3,1.9935,1.29111,N/A,RV,1.33,3.83357,4972,2010,N/A,8.046746021435139,HD
Kepler-59 b,Kepler-59,11.8681707,0.00441201,0.103167,0.100246,Transit,1.04,0.94,6074,2011,4.37963140546601,1.0775659906941557,Kepler
Kepler-98 b,Kepler-98,1.54168,0.0111695,0.0260305,0.177536,Transit,0.99,1.11,5539,2014,1.9960741527952912,1.0391073976930059,Kepler
Kepler-192 b,Kepler-192,9.926746,0.0227766,0.090395,0.244446,Transit,N/A,1.007,5479,2014,1.5593453887555861,0.8187534846538526,Kepler
beta Pic b,beta Pic,7154,9,8.75626,N/A,Imaging,1.75,N/A,N/A,2009,N/A,N/A
Kepler-202 c,Kepler-202,16.282493,0.0136211,0.125725,0.165046,Transit,N/A,0.667,4668,2014,3.0296984302590255,0.18926228358563463,Kepler
GJ 163 d,GJ 163,603.95116,0.0926098,1.03037,N/A,RV,0.4,N/A,N/A,2013,N/A,N/A,GJ
Kepler-339 c,Kepler-339,6.988055,0.00478497,0.0715337,0.102596,Transit,N/A,0.802,5631,2014,4.43088178490325,0.5794018325475528,Kepler
HD 188015 b,HD 188015,461.2,1.46957,1.19018,N/A,RV,1.056,1.03281,5745.68,2005,N/A,1.0415871801262369,HD
WASP-59 b,WASP-59,7.919585,0.859095,0.0696866,0.775,Transit,0.719,0.613,4650,2013,1.84560311533618,0.1574061799018965,WASP
WASP-54 b,WASP-54,3.6936411,0.63273,0.049881,1.653,Transit,1.213,1.828,6100,2013,0.1400883746166072,4.145345576919477,WASP
HAT-P-8 b,HAT-P-8,3.076337,1.29336,0.0449613,1.5,Transit,1.28,1.58,6200,2009,0.383219746130772,3.3049884831009813,HAT
Kepler-446 b,Kepler-446,1.565409,0.0115145,0.0159282,0.137,Transit,0.22,0.24,3359,2010,4.478015715023762,0.006569790446963774,Kepler
WASP-15 b,WASP-15,3.7521,0.542797,0.0499436,1.379,Transit,1.18,1.477,6300,2009,0.20698881148002668,3.0790178523158955,WASP
Kepler-425 b,Kepler-425,3.79701816,1,0.0464979,0.978,Transit,0.93,0.86,5170,2010,1.0690195961983264,0.4734216267506812,Kepler
HD 10180 d,HD 10180,16.3567,0.0376549,0.128581,N/A,RV,1.06,1.10851,5911,2011,N/A,1.344039667483039,HD
HD 9446 c,HD 9446,192.9,1.81548,0.65375,N/A,RV,1,0.919448,5793,2010,N/A,0.8530165895205437,HD
Kepler-445 b,Kepler-445,2.984151,0.0120099,0.022904,0.144,Transit,0.18,0.21,3157,2010,4.022111869131671,0.0039248759556632686,Kepler
XO-4 b,XO-4,4.1250828,1.60254,0.05524,1.33,Transit,1.32,N/A,N/A,2008,0.6811710566730106,N/A
WASP-48 b,WASP-48,2.143634,0.984236,0.034488,1.67,Transit,1.19,1.75,5920,2011,0.21132557691007456,3.3701710433534413,WASP
HD 37124 b,HD 37124,154.378,0.674371,0.533637,N/A,RV,0.85,0.772275,5500.24,2000,N/A,0.4890570583283327,HD
Kepler-89 b,Kepler-89,3.743208,0.0287348,0.0511881,0.1558,N/A,1.277,1.52,6182,2013,7.598153261110079,3.0233762511341205,Kepler
WASP-32 b,WASP-32,2.718661,3.45362,0.0390315,1.1,Transit,1.07,1.09,6140,2010,2.594769150347475,1.5129183798431622,WASP
Kepler-265 b,Kepler-265,6.846262,0.0136944,0.0705628,0.165938,Transit,N/A,1.103,5835,2014,2.9971445257202833,1.2635821579386592,Kepler
OGLE-TR-211 b,OGLE-TR-211,3.67724,0.757277,0.0512842,1.36,Transit,1.33,1.64,6325,2008,0.3010511373143264,3.8567264297091386,OGLE
gamma Cep b,gamma Cep,905.574,1.51728,1.9793,N/A,RV,1.26,5.01,4764,1988,N/A,11.583811493346568
Kepler-325 b,Kepler-325,4.544439,0.0253561,0.0536941,0.259613,Transit,N/A,1.003,5752,2014,1.4491234330990876,0.9866574377187216,Kepler
Kepler-11 g,Kepler-11,118.3807,0.0332233,0.465624,0.296741,Transit,0.961,1.1,5663,2011,1.2714881904159114,1.1149634615461816,Kepler
Kepler-256 b,Kepler-256,1.620493,0.011856,0.0270005,0.14185,Transit,N/A,1.301,5551,2014,4.153865220125804,1.439887365633906,Kepler
HD 1605 c,HD 1605,2111,3.50295,3.52689,N/A,RV,1.31,3.8,4757,2015,N/A,6.625044770039969,HD
GJ 86 b,GJ 86,15.76491,4.00104,0.114217,N/A,RV,0.796,0.748264,5150.54,2000,N/A,0.3530285088541115,GJ
HR 8799 e,HR 8799,16422,7,14.5253,N/A,Imaging,1.516,1.44,7193,2010,N/A,4.973409778705577,HR
HD 8574 b,HD 8574,227,1.80603,0.757141,N/A,RV,1.122,1.42266,6049.74,2003,N/A,2.4290592134417817,HD
Kepler-269 c,Kepler-269,8.127899,0.0125062,0.079115,0.150772,Transit,N/A,0.959,5847,2014,3.6489298391478187,0.9630716711365364,Kepler
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,N/A,0.01,N/A,N/A,Microlensing,0.084,N/A,N/A,2008,N/A,N/A,MOA
Kepler-250 b,Kepler-250,4.148141,0.00450004,0.0505253,0.100812,Transit,N/A,0.805,5160,2014,4.392198027620707,0.4116039992053141,Kepler
HD 82886 b,HD 82886,705,1.30477,1.58126,N/A,RV,1.06,3.83685,5112,2011,N/A,9.007453754761135,HD
